1.042859933578760057e+00,6.157197861956036355e-01,1.035827411840248846e+00,5.589650791419444875e-01,9.333117101926300396e-01,1.368281569389836250e+00,8.347534070869676581e-01,8.976600113071983023e-01,9.251963251382356868e-01,8.043320071728256027e-01
7.885823295436312774e-01,1.347519778495163578e+00,1.253418424703440337e+00,1.332254349034333707e+00,6.534854375448125863e-01,6.447378568503537855e-01,1.097329758628581731e+00,1.420940771028686989e+00,1.115417559675149217e+00,1.132153126326816528e+00
1.211716346926952514e+00,1.338841740135715996e+00,1.409185303573306403e+00,6.569337658831529980e-01,5.971204462909762700e-01,1.231242842455258168e+00,7.964626034645705399e-01,9.020967881797992138e-01,1.226300947073382552e+00,1.368683711466205599e+00
7.635190537696714408e-01,1.376469065412507353e+00,8.595871734974134259e-01,1.228293153031836171e+00,8.025379696591009582e-01,6.639665542496828721e-01,8.806785923123144899e-01,5.936357773869483934e-01,7.501740846676652197e-01,9.840402527493713469e-01
7.954244235819110109e-01,9.310231748842189292e-01,6.897785799411821905e-01,8.015428917802549513e-01,8.946213469742281266e-01,1.376758224001461528e+00,6.072785706802744654e-01,1.400058249175519798e+00,1.242044041307184266e+00,1.408541548533416510e+00
8.584045141765953568e-01,7.964968395589683281e-01,1.452906359944369008e+00,6.613583277991355036e-01,1.216162751266911313e+00,1.400893967129450246e+00,8.340508193500535405e-01,7.544210503434063408e-01,1.300650328262713984e+00,6.474781719227015175e-01
7.250807106530950952e-01,7.492717730980518187e-01,9.632218899993021388e-01,1.079027401846061274e+00,1.489295548444391493e+00,1.336036965899233930e+00,1.200858839378845300e+00,5.737515380452337110e-01,1.338368476829987275e+00,1.215751746843508174e+00
1.281425557617566380e+00,1.221556146117683372e+00,1.072879692980175381e+00,5.401910671140344178e-01,6.593550092782045624e-01,5.589569188997595139e-01,6.915706562610671737e-01,1.172459153406990140e+00,1.193476021616653782e+00,1.446748347376509480e+00
1.400650537408428598e+00,7.674703881650405402e-01,1.484375552422178668e+00,5.237559016587194360e-01,9.368112035337562427e-01,1.068613610117536972e+00,1.007073527545341962e+00,7.562933286688016121e-01,7.913630501625195102e-01,1.240881877364919950e+00
6.175508487828088589e-01,7.796417770516241852e-01,6.071973693313973408e-01,9.302638153283973033e-01,1.006367118744660338e+00,1.367139106022961625e+00,6.506800649711379503e-01,6.195439331198169253e-01,7.630905553612679082e-01,1.344080915983018043e+00
7.081283061045808847e-01,9.031421323467917484e-01,7.886429914139977404e-01,1.281800513572319833e+00,5.868617780865439393e-01,1.395183028877905684e+00,9.148956675402973859e-01,5.222250081603766469e-01,9.568120851562074147e-01,1.298541690512767799e+00
1.389882980763097020e+00,1.357145618459230541e+00,1.009537262557662629e+00,7.482626009081523311e-01,1.495552667586277362e+00,7.845861350420199054e-01,1.214197631760046914e+00,1.435705799273077732e+00,1.126044188358190201e+00,1.448566792463641839e+00
1.048002539800427790e+00,1.430559648089212210e+00,1.136210642077596367e+00,9.354379701112219836e-01,6.812606595958443645e-01,1.075059204820838721e+00,1.223943300502130516e+00,1.289149837707313173e+00,1.456381271005764866e+00,5.434545480166159681e-01
1.498319393040588032e+00,7.251724685578869734e-01,1.484001105123507580e+00,7.187786901143234930e-01,1.400819743596303901e+00,1.460785866251468113e+00,1.483233556452075996e+00,6.848407164145074999e-01,1.427508754181800343e+00,1.005018252381046917e+00
1.363817199839828742e+00,1.310431466532514300e+00,1.240252199161380187e+00,8.528852574482926885e-01,1.465435738332622195e+00,6.734986344010031045e-01,1.462338830298498316e+00,1.158460440639038858e+00,1.333649116295734238e+00,6.624985155843230444e-01
8.043958715011467753e-01,1.128436844774094894e+00,5.894592703928827060e-01,1.282872215857068010e+00,1.208954394362070417e+00,1.419484495813898794e+00,1.142238399199900556e+00,7.793318423494601799e-01,9.619412298608596146e-01,7.154350129205557796e-01
1.296472880023763707e+00,9.219306307050767479e-01,6.992456290879809355e-01,9.898260778187407682e-01,1.128755130909268711e+00,8.798409929791276562e-01,8.975933377786635692e-01,9.576652723473466633e-01,1.161857215492661632e+00,1.482940246883194479e+00
7.214700524170332141e-01,1.377906534060240107e+00,1.387362529109851472e+00,6.750449502455903028e-01,1.380178512551959447e+00,6.873920610236615714e-01,9.500692138187987190e-01,5.727132374458975272e-01,1.188067222932002398e+00,1.140582298987498966e+00
8.808213585160181713e-01,1.243198861801150468e+00,1.256585552242438286e+00,9.901555377090468513e-01,9.514439314068988685e-01,1.236667808059770390e+00,7.171903088296371909e-01,6.868378126955159146e-01,7.526618810834718731e-01,1.152207181069698105e+00
1.255312016680518283e+00,1.056451743980293179e+00,7.884651574824343978e-01,1.461165113299181861e+00,7.861094914182749083e-01,5.639956386037784375e-01,1.015028345298957468e+00,1.449957955766731477e+00,1.485276169639819788e+00,7.373401381646504937e-01
1.259328204924714978e+00,6.986171444748813242e-01,1.265092246389548425e+00,1.377116726378357026e+00,1.499883414834187967e+00,5.872766284108978940e-01,1.039620561901288154e+00,1.237222546974965143e+00,1.321398367862201217e+00,6.225122579821094071e-01
1.196719710880532750e+00,1.019271658531550884e+00,9.528987647235572789e-01,6.600307882177034458e-01,1.434652820116203209e+00,1.077948748803329915e+00,9.194366549450888604e-01,5.021483023588995120e-01,8.534500179284910670e-01,6.605819800562369171e-01
1.037296742439937081e+00,9.768618129565020958e-01,1.073094320389275769e+00,1.434791033305110153e+00,1.338260619412287689e+00,8.953238988535852094e-01,1.492254299370062043e+00,1.432214048512670201e+00,1.250582747766737723e+00,5.130218354315498885e-01
5.867969633517864381e-01,1.019243857299293454e+00,1.329645189644193870e+00,1.049272978918761368e+00,1.010879710288612898e+00,9.330620713522389531e-01,1.447047161428673512e+00,1.065363844952044170e+00,1.195894215886822654e+00,9.709584801216808447e-01
9.409082437633328189e-01,1.396198449757796389e+00,1.273408267216830758e+00,5.175573864960618664e-01,1.222875486909482667e+00,7.630176043297315358e-01,1.315738839425274698e+00,1.276982394746012162e+00,1.164123355455253472e+00,1.232585097185838752e+00
6.342847626120978743e-01,1.420638185148735078e+00,1.377459802227816388e+00,1.407325487763951610e+00,1.147004220653272011e+00,1.214089513824148314e+00,6.019906898385926075e-01,7.208217230185119950e-01,1.407377908340557759e+00,9.829797199553338416e-01
1.096650513134259208e+00,6.975100419983281119e-01,1.188707530300100679e+00,1.309201953879905123e+00,6.530668309828097096e-01,5.302154627636636031e-01,5.569747702971817871e-01,1.444277375537158070e+00,5.672607820505599641e-01,7.887679084078105252e-01
1.133858386268246754e+00,1.005822977962075093e+00,9.488972259948936783e-01,6.841361437601470863e-01,8.385511651091158702e-01,1.262617364056477953e+00,9.576461577831217875e-01,6.387863889521937510e-01,1.270630261138696593e+00,1.398604533847097153e+00
9.847347481465503760e-01,1.131753329076558234e+00,7.147176098608524208e-01,1.128720332343244426e+00,5.802093525353115844e-01,6.396305405903848218e-01,6.122184423867390590e-01,9.555496135029490912e-01,5.310181704759083798e-01,1.457518204395131578e+00
6.697859772138835543e-01,6.806618215190588517e-01,1.232031853461656556e+00,1.442452894227456817e+00,9.292261034385500551e-01,5.025832561723884151e-01,9.003448300037724117e-01,1.024662531778282926e+00,1.091524376295880394e+00,1.031709636518986395e+00
1.446510262643610822e+00,1.472238396211700717e+00,1.069280172699208942e+00,1.049464354688400380e+00,1.071875512318592349e+00,1.307772536473913894e+00,1.097144479176629606e+00,5.544207142882804362e-01,1.091224656433877671e+00,8.784517423635483935e-01
1.286315479830200337e+00,7.666242751034016978e-01,1.138816082399284335e+00,1.120848937725952510e+00,5.902321217596042668e-01,7.421860700015584511e-01,9.760669525711168637e-01,1.275871661512173016e+00,8.660651754914158174e-01,5.819545680381894570e-01
1.199300122813847569e+00,1.235750114016969325e+00,1.029310294292662853e+00,6.032778398828919642e-01,1.378011718943968456e+00,1.486775885628156768e+00,1.252020452996523092e+00,1.247524927969496211e+00,1.222704654916580980e+00,9.727937071260426283e-01
7.355265067786920241e-01,7.395788233604381201e-01,1.202553479400408243e+00,1.253560360823442466e+00,1.419205765810859887e+00,1.243088327176331997e+00,1.105704072480164779e+00,5.666282513176446045e-01,8.508253913886905107e-01,9.223527748608260080e-01
1.182893171010945377e+00,9.958686472250439792e-01,7.094934948058213564e-01,1.345567749504275934e+00,7.586109674481167353e-01,8.806483102433159127e-01,1.063539523814478027e+00,5.031888186090390791e-01,8.756360224817074656e-01,1.052790592572470985e+00
7.933562089695949116e-01,1.300908336509538410e+00,5.057270727786823405e-01,7.796625402729718823e-01,6.530516392990772800e-01,5.272623695182178105e-01,1.247656051887796380e+00,1.280427763022262244e+00,1.101500318434208925e+00,1.009110248577504310e+00
7.093931767959552603e-01,1.372705004634405590e+00,9.871176001737055339e-01,1.120374579482702693e+00,6.332105435162804774e-01,5.108513318185483598e-01,9.727885057483913744e-01,8.626226676803584459e-01,1.462126047919210192e+00,7.917218875369982367e-01
8.724861574272102516e-01,1.229335119439161517e+00,7.873311669387837997e-01,1.372656754503166487e+00,1.462555651550963010e+00,1.085996769329178990e+00,1.000899191888385609e+00,1.018591987899992501e+00,1.467140991449824128e+00,1.127812658709724580e+00
9.649809344646410603e-01,1.161325591255332634e+00,1.244266929675956757e+00,6.040377601717998868e-01,1.298666435121102580e+00,5.230327249536490530e-01,5.220346012587285811e-01,6.034509808755773586e-01,1.152608313545362417e+00,6.915801835883886861e-01
1.036996831220770243e+00,7.109692405736157683e-01,1.360176730182942162e+00,7.250938509849438329e-01,8.941576944380229541e-01,7.184079101480292939e-01,1.380765892202601819e+00,6.244495474920044309e-01,1.151633905210707187e+00,1.193450250628174336e+00
1.235700391075161608e+00,1.113423627549334327e+00,1.288562006354686762e+00,8.772515343076501271e-01,1.449754272712929337e+00,6.983758078575853512e-01,7.151798960504019975e-01,5.794159392028944700e-01,1.456833514735772050e+00,1.346959016862605552e+00
8.154040978337484535e-01,7.322112724242554327e-01,1.306431855891396543e+00,5.527063940427838773e-01,1.388525802008231169e+00,1.198160704466851190e+00,1.044758466707070843e+00,1.054536373848811603e+00,9.377442587952211639e-01,9.740452097324172609e-01
8.351361663543928060e-01,7.357969279238392168e-01,8.828048857862180743e-01,8.296011698548293456e-01,8.088066893323773154e-01,1.499303738075528969e+00,1.193422069866737267e+00,6.187631159361343114e-01,1.281252749882747288e+00,1.173746811068731688e+00
1.354108965953220389e+00,1.423299488585162642e+00,7.574087723262562521e-01,9.485788025598016482e-01,1.074966525091677561e+00,1.068855284277939965e+00,1.026904676466853239e+00,8.462649908450453617e-01,7.139643030978956029e-01,1.385601207438957427e+00
5.481666439093114684e-01,1.044972686805570650e+00,6.819827711934879355e-01,9.696372189172799416e-01,5.097696246370666540e-01,1.207265158605707489e+00,7.994307785356904450e-01,9.403334144036364917e-01,1.290068670326520728e+00,8.547369223543488381e-01
1.426094504757527748e+00,6.927079531196970175e-01,9.222427479382313553e-01,1.322819339245627335e+00,1.174978886950671875e+00,6.689626288505063911e-01,6.563231657353633119e-01,5.284105349938975627e-01,1.162484576511913836e+00,6.513576870834187904e-01
1.223834049255762668e+00,1.102674653359855039e+00,1.266829389111443716e+00,7.881394362801690257e-01,1.146138758091591825e+00,6.984015763479476391e-01,5.884423378796292958e-01,8.335032168665560404e-01,9.172910142720833715e-01,6.630957391595956318e-01
9.379407399674641876e-01,8.871630301055587475e-01,9.572607555872914009e-01,7.660805674236154106e-01,8.083038379171761934e-01,1.129601924831678650e+00,9.003193675312402000e-01,1.244732839645702249e+00,1.127623292026451729e+00,6.863430407601456285e-01
5.436564586553926937e-01,1.173250694845467290e+00,1.220354206126555985e+00,1.083834827494969621e+00,6.082190612799047713e-01,1.436718996037886775e+00,1.448918358359501335e+00,5.162307764402555010e-01,8.932625414926080865e-01,1.170132354575948330e+00
1.029237457964718327e+00,6.426670971419211620e-01,9.394950551447451836e-01,9.909867629968002189e-01,1.220787715785580207e+00,1.001983951734054301e+00,1.200069691048790688e+00,5.912539088838036916e-01,1.318699824124079045e+00,1.498491418752908366e+00
9.229576308389131345e-01,1.114482293132627699e+00,9.780784119574627011e-01,6.537489989470017804e-01,5.383767075468472996e-01,1.451459048084032366e+00,8.029581982006088747e-01,1.374345008215808406e+00,1.436380570557838965e+00,1.237629004401751498e+00
6.137583963077901661e-01,1.171096039528690236e+00,1.388411835019313312e+00,1.388942956106828497e+00,6.772395517483656979e-01,6.921312286809221392e-01,8.584657704433407144e-01,7.122355512712398307e-01,1.415775643802407391e+00,6.273712192109965891e-01
6.607738507617200163e-01,9.579517044381089530e-01,6.852366466757244812e-01,1.335323824363539913e+00,1.109620881891749455e+00,1.018504625352024462e+00,1.370669459946963098e+00,1.402838505766026866e+00,1.028572749788975393e+00,1.063697902255067440e+00
5.696252982803491349e-01,1.159900052987525632e+00,1.027279120824605263e+00,8.828592303612824432e-01,1.483964971631719809e+00,6.523145646935516462e-01,5.643194085453151487e-01,9.835164079789231462e-01,9.233315568006816854e-01,1.132913002357534449e+00
1.471914094317631205e+00,1.180201914602552637e+00,7.434650423604607372e-01,1.452769872443167909e+00,1.310787790450035795e+00,1.121528731011084190e+00,7.379620154964183776e-01,1.151817221476683084e+00,6.565806992674413367e-01,1.046830224330694392e+00
8.503986685173687832e-01,8.521202480118373890e-01,1.271848523326184921e+00,1.180856088833186046e+00,1.343023106820020907e+00,7.734829438566799276e-01,6.323059477644846771e-01,7.462776008194039745e-01,7.601145634126454942e-01,1.142617804742741550e+00
1.136569157123059171e+00,1.162503554976755282e+00,1.439131844094831303e+00,9.023809026470236416e-01,1.261967381072071070e+00,1.130865163613079538e+00,1.033713745942969719e+00,1.384727595006200795e+00,5.144012043613654939e-01,1.464205736244401201e+00
8.082852588798896676e-01,1.111827868950933773e+00,8.420147617115020244e-01,1.307207406092793178e+00,1.354439494083159001e+00,5.334317896703701933e-01,8.015947708321732312e-01,8.191283069676096318e-01,7.464406429604927284e-01,1.361949287285709520e+00
9.070903579196873956e-01,8.763168981141382652e-01,1.001521950059091282e+00,7.830669870819375600e-01,1.109117614452104217e+00,7.926390303616792643e-01,1.152780260194691930e+00,1.002263128747783671e+00,1.381992236142314034e+00,6.772770192113870547e-01
5.732182256512923235e-01,1.431651419391308799e+00,1.423708487298353198e+00,6.781010046585245199e-01,1.112575373269707679e+00,5.144391293651342512e-01,6.353460380932038909e-01,7.416419571638719344e-01,1.421082229510589823e+00,1.076740178422568306e+00
8.286993526561050594e-01,7.510943078137494178e-01,5.613725756280200097e-01,6.046442700571782458e-01,7.988854220801799855e-01,8.634800020154596023e-01,1.014881772310255226e+00,1.106599703287564518e+00,5.675310926303132053e-01,1.134254019153954740e+00
1.398715845994524365e+00,7.413062646907173647e-01,1.063806713957795136e+00,1.358497351374217565e+00,1.485728787278957075e+00,1.090453989869793361e+00,8.933935152915095657e-01,7.069624790552190285e-01,8.807919402198439718e-01,6.590568476883965632e-01
1.086581268189293681e+00,9.925283795029576916e-01,1.149079479886023325e+00,1.254381748540529529e+00,9.668850154878683156e-01,1.333951146923879616e+00,1.456248370116175028e+00,1.428298693567106703e+00,1.394956887595977246e+00,1.256072736670474477e+00
5.501797105484186323e-01,6.277892893359361404e-01,8.752388725043656059e-01,6.735442794656867349e-01,1.476104136268807210e+00,7.533752726337733518e-01,1.132365876148009320e+00,1.219631527447785579e+00,1.282886204880078429e+00,1.129900435244224344e+00
1.077105282513894480e+00,6.711121625022296033e-01,1.463009595895086612e+00,8.332585684815952964e-01,9.760538835307976946e-01,5.909210890914876613e-01,1.129338034748741615e+00,1.180010944663933081e+00,1.265063926959623775e+00,9.761491922951921474e-01
1.194621393841323709e+00,1.416377535667380005e+00,7.411939791493098451e-01,9.615871391106490806e-01,1.224378733245667039e+00,1.471413214835397554e+00,9.692849327520165481e-01,7.509402940047276154e-01,9.622196703652079464e-01,1.019376878931901986e+00
9.031791675125050434e-01,1.046623310121972850e+00,1.135527870513264537e+00,1.282692703543806934e+00,6.767222303566166053e-01,1.211721886100053824e+00,1.410353823981651766e+00,9.239785329295625571e-01,7.395421073102803611e-01,6.137128099938820025e-01
1.053392165337570852e+00,1.389581136675704709e+00,8.797338783175800980e-01,1.215635225759775340e+00,5.407561552982519393e-01,1.217857703271519210e+00,1.441727314423319362e+00,7.194162205000766974e-01,1.241024449733417079e+00,6.900906463981927308e-01
6.325617850023015354e-01,1.269785402176325295e+00,1.493908171322937628e+00,6.490020155415714420e-01,5.799515049016698010e-01,7.881748506480288352e-01,6.626202533213499946e-01,1.167735917832189774e+00,1.067688039962962243e+00,6.631218704262467067e-01
6.603294066229346004e-01,9.306289744753204474e-01,5.766123470292818798e-01,6.314436941776386814e-01,1.413806081271004489e+00,9.125002392998147194e-01,7.724279795972144314e-01,1.448812375918552497e+00,8.447373899792749441e-01,1.074494665564345475e+00
1.395517717708242955e+00,1.427646880590572653e+00,8.486626962984116229e-01,1.347616932885619345e+00,9.795351369884368609e-01,7.557150854635510395e-01,8.650324925850614299e-01,1.483394986728872711e+00,1.480354682518627563e+00,9.331883388231346776e-01
8.952881439935505004e-01,8.075297227920698040e-01,1.306451667073007972e+00,7.240069362550577425e-01,1.430487174334575950e+00,9.323863129940594963e-01,7.061783342819701881e-01,1.498704767847036878e+00,7.182944429523565599e-01,1.382670511855878859e+00
1.417803051283498705e+00,1.164206652185989066e+00,6.343845960852103616e-01,1.293784840579430995e+00,8.828989088237131355e-01,8.382230350706378896e-01,7.839678316579339334e-01,5.577061876783925287e-01,5.422766937905822981e-01,1.142331723917075159e+00
5.908184203428775705e-01,7.320780598352013557e-01,5.130572836101700007e-01,9.076534439215190320e-01,8.395277957250438794e-01,1.252604968550329989e+00,1.316705522236191417e+00,5.700827023286514361e-01,1.384117969141790194e+00,1.499603672589684855e+00
1.453781817480646943e+00,9.941978574708624228e-01,1.469741363131010559e+00,1.386642194263403294e+00,6.751063823951974907e-01,9.297036235097356771e-01,1.166013924457967033e+00,6.515197070494361808e-01,1.370170018952131974e+00,8.557879783227739789e-01
8.128031461820428571e-01,1.498276849749359263e+00,9.703051982574757428e-01,7.498727936262294946e-01,1.140557441876766553e+00,5.078461512087777407e-01,6.321755494597717240e-01,5.502656029895616197e-01,1.247996926353097891e+00,1.141721529699164073e+00
7.370207776239836583e-01,7.008906984710175925e-01,1.354005420891168487e+00,9.152666469161371277e-01,1.383217472315532159e+00,6.725107700980305081e-01,6.150035128463295919e-01,9.399582131639895310e-01,9.720511567054020974e-01,1.006751386811132853e+00
9.347188367796126496e-01,7.025447044647418204e-01,1.107519345276889444e+00,1.152322135368041733e+00,1.352999050246490143e+00,6.260418231945958922e-01,1.062630910827088382e+00,1.382569036521786421e+00,6.524433768988247007e-01,6.203857973427309158e-01
1.142934304779799515e+00,1.157186624310133860e+00,7.335172616825070824e-01,7.964813144393566580e-01,1.183537607345638509e+00,1.232358091728858795e+00,9.800970893004872231e-01,5.118447022359771115e-01,5.367469175730663622e-01,6.278029752815328379e-01
7.902275234039810581e-01,1.434036313756556380e+00,1.127430412157914841e+00,7.200589695891183029e-01,5.625031268556837105e-01,7.523470220028118938e-01,9.267409668899757591e-01,1.076300084538915236e+00,7.932524866685044529e-01,8.129266279117541849e-01
1.199205564928234047e+00,7.823025049230046823e-01,1.167752447691010831e+00,6.894516215228770895e-01,9.679058675789481425e-01,1.229960054863308727e+00,8.494667786411685961e-01,8.721804602014437968e-01,1.494987467090040489e+00,1.230214727869939351e+00
8.353677517754577453e-01,6.996127612503874049e-01,1.462551946679455206e+00,1.459355051991667818e+00,1.312823296965114128e+00,1.276539446404122646e+00,9.310144491499036112e-01,5.799810672825030933e-01,5.572293339332905493e-01,6.953348483862605844e-01
5.243509137159970690e-01,1.106119510257125071e+00,5.757148453878254690e-01,1.026111171482095852e+00,1.252260748511268229e+00,1.168663413255308425e+00,1.486413184313256863e+00,7.112528615489043249e-01,5.463688643394072342e-01,8.659995466625430849e-01
9.975067788876048613e-01,1.272860007513637370e+00,1.310085843958721963e+00,5.126416496520874722e-01,7.935604295736091718e-01,6.021215626956047950e-01,1.157635030783384700e+00,9.106261664177963677e-01,7.359846096255016068e-01,9.940388094783406681e-01
7.182375810753136580e-01,6.987943356128790695e-01,1.487320465340063125e+00,1.183292639352554243e+00,1.462152705486329474e+00,6.640628750067057995e-01,1.090287576874442443e+00,1.279475339294522396e+00,1.006783178799209644e+00,1.214753086978552332e+00
1.014359523400984564e+00,1.185472974570327409e+00,6.611615071858077952e-01,1.243605872259637479e+00,8.950171689519667018e-01,1.063798734980541782e+00,5.614933082853912349e-01,6.785478852661898097e-01,1.248984403719083591e+00,1.386188167674054394e+00
1.003356534766493224e+00,1.017101142822689930e+00,1.153941487619486228e+00,1.168185272579886025e+00,6.646104769172850313e-01,8.200851193281064599e-01,1.061906794172306601e+00,1.135848298006572943e+00,7.824530939768370441e-01,1.209993047635388841e+00
8.067663704376283329e-01,8.634736488577882119e-01,1.079957853926724054e+00,5.865775514187498985e-01,7.271791662888641428e-01,5.078970541523719628e-01,1.035592125955272724e+00,6.285266497069694758e-01,6.613729441084070793e-01,1.054524765639028416e+00
6.050066004416041476e-01,6.694747517235518641e-01,1.147196596477366715e+00,9.933828942406054407e-01,1.119036849781687604e+00,7.570462101702419844e-01,1.031040200508296145e+00,1.224865242153800438e+00,1.061237472630467860e+00,1.272850129874174563e+00
7.122720664792180356e-01,5.089107823566755284e-01,5.587529497456813488e-01,5.230923577481063624e-01,1.112900118268989491e+00,6.555184798463840057e-01,1.279644312052620414e+00,1.060058784663169273e+00,1.284712441426808294e+00,1.213490509634585601e+00
5.303926769372471206e-01,1.023812420992674221e+00,1.098185220898559189e+00,9.216933460644454179e-01,1.301218864021942201e+00,1.244353472949743189e+00,9.787093717791475189e-01,1.409523298115159751e+00,1.250206410955337910e+00,9.363774706376591928e-01
