1.087113324692100091e+00,7.576277396110328022e-01,1.443732647806198255e+00,7.476817866791813927e-01
1.373599207543844569e+00,1.368155165472532353e+00,1.106522131981686918e+00,1.208522107154298642e+00
5.370878991503320599e-01,8.652167385472415706e-01,6.592117329009863358e-01,6.606396614095682018e-01
6.625006430943485292e-01,1.216895957367318371e+00,7.138979666975751037e-01,9.285256620966507723e-01
6.157535446429637238e-01,6.631420116843670387e-01,1.051474840524085685e+00,1.439383977896817601e+00
1.048733738234343571e+00,8.057230431210471444e-01,6.707855538846363430e-01,9.484782837192667904e-01
9.336822005560614368e-01,6.065932294431797267e-01,1.078097050509884358e+00,1.221647399421873503e+00
1.434984992035469364e+00,8.147995417068113477e-01,5.621432712582768998e-01,1.326197455456494811e+00
9.836806722150559512e-01,1.350978621797618295e+00,5.842873949346121254e-01,7.643376948731556153e-01
1.196544332301507030e+00,6.319644054514915732e-01,1.431094893677755886e+00,1.398918121596983699e+00
9.780079574928538522e-01,1.369345208698160121e+00,1.420822971499855925e+00,1.443357375685254018e+00
5.019833995112994440e-01,1.353844430689197020e+00,5.470139901391081194e-01,1.186753078891206403e+00
8.270932704343114672e-01,1.000866950838775526e+00,7.078347099264090669e-01,1.222805249495003022e+00
6.048349415255891426e-01,9.825001105373505350e-01,9.005661873680932406e-01,1.131216477173586199e+00
1.486832674368948393e+00,7.035040063656803344e-01,7.470813187145347589e-01,7.017232886772331035e-01
6.174683524153451453e-01,1.146349475734532053e+00,8.623579256324138687e-01,9.130161071759016478e-01
6.642726563308597454e-01,1.458355262021462817e+00,9.818994418042936712e-01,5.844427643790711668e-01
1.005403595016475915e+00,1.023537734629704765e+00,6.672669317127052357e-01,1.346554660928160452e+00
1.498590344937601238e+00,7.159257348398522236e-01,1.145630224145280263e+00,1.307738453721442262e+00
1.030300370279938260e+00,1.033205621793455098e+00,6.975079306503616516e-01,8.199265827704970144e-01
1.059374119607626952e+00,1.066219530563657036e+00,9.456736070216711365e-01,9.054051063652481801e-01
7.553174879478595782e-01,1.180991483797328323e+00,5.849518395028565632e-01,7.960852527279553836e-01
5.519161126470236711e-01,7.345462273007449250e-01,1.312110445171174700e+00,1.335672667760878785e+00
1.344144128454154430e+00,1.245127390845446547e+00,1.071271026351298783e+00,9.851557325998636649e-01
1.066579868656587049e+00,6.618052143448593938e-01,8.179118082999951023e-01,8.561175631944448750e-01
1.017458790850542361e+00,1.249685980856916068e+00,1.098490477200138038e+00,8.119126308319547514e-01
1.343024677571738268e+00,5.946823828650398269e-01,6.840944923113663201e-01,7.009626354489867373e-01
1.439276307110621822e+00,8.112657023429081793e-01,7.966844339955259091e-01,1.361628834595148607e+00
7.857750354334984699e-01,1.224177804332293729e+00,6.812496346828936788e-01,5.038697372002430841e-01
9.349503283914927243e-01,6.020051395297820740e-01,1.128739365029848507e+00,6.900796511589183391e-01
1.043174591272792107e+00,5.362034546254613732e-01,1.236993731978472510e+00,9.833619090464202905e-01
7.447777535053721198e-01,7.715382276019691066e-01,1.289657877071577641e+00,9.227604025883757721e-01
6.429708858433271779e-01,9.693979329495738817e-01,1.493336816053289162e+00,8.552019944242482685e-01
8.410402275039231546e-01,1.133888168757932080e+00,7.087623442584087829e-01,7.970666146553840870e-01
1.057331000393948450e+00,1.499346071796124225e+00,1.018463289307412589e+00,1.162460145426961189e+00
1.403697251760647635e+00,1.164470869644001594e+00,8.348694563854880402e-01,8.314917527559894106e-01
1.254287813103935889e+00,1.145424520820391479e+00,5.065472156308380436e-01,7.169697159366327233e-01
7.711776182601106644e-01,5.723547989562972615e-01,1.387164728709025852e+00,1.012155739844149860e+00
1.364280154227627939e+00,8.729852584447032049e-01,1.378237006745895110e+00,9.972284926782252201e-01
1.483943406324863989e+00,1.080032214586620576e+00,1.269176392027571598e+00,1.387190224653787274e+00
1.008750572098495502e+00,9.726934279617921453e-01,7.664714352301090772e-01,1.496591650537864027e+00
9.015723046185372125e-01,1.265750098863525075e+00,1.230038259301962977e+00,6.350973588025972116e-01
6.881670300001537788e-01,9.347413523419589865e-01,8.308679570178264528e-01,8.475079124048420232e-01
1.018911048939528996e+00,1.031364264235266948e+00,8.193423832117283645e-01,1.301052105703530914e+00
1.468517113412379782e+00,5.623781625252324279e-01,6.967480241050498790e-01,8.503042017588716694e-01
6.098529450100962368e-01,8.406149331533455671e-01,1.480117733971408001e+00,1.339893376677429471e+00
6.336933316985330356e-01,8.089561173773214264e-01,5.995689961425800796e-01,1.160431609798032060e+00
1.125620883911455206e+00,6.062598785178515692e-01,1.440053635454845438e+00,7.430814753043294418e-01
6.145711676096160536e-01,8.191644095346510834e-01,1.244972179523027300e+00,1.327385201666912984e+00
9.171695015401818418e-01,6.391857866991282888e-01,7.665218681470409301e-01,5.458490933781846577e-01
6.662659136250912439e-01,1.495636401669505844e+00,1.320879224162327947e+00,1.241972913190387162e+00
1.253349059222391038e+00,6.531455008364576154e-01,9.082049914861537454e-01,9.531671664137889577e-01
1.463215688997677955e+00,7.869244772305016289e-01,1.342268984839331658e+00,1.106123520710751151e+00
5.837290664005037044e-01,8.455775742449077592e-01,9.228344961476409036e-01,1.472428893018247642e+00
1.449684472378576894e+00,8.943016729587496272e-01,7.506098660840436754e-01,1.162222012669417381e+00
9.889156879086333785e-01,6.195838862224151145e-01,1.414410707112674359e+00,9.948837133978081226e-01
1.000173632984625360e+00,6.583858403176413576e-01,9.516568033517810443e-01,1.047002689303560441e+00
1.133465332388408964e+00,6.736150519011079307e-01,1.196157552351395204e+00,8.668378129709282121e-01
8.523619079322384273e-01,1.193218599769725774e+00,1.102788828139400490e+00,5.195149786972610428e-01
5.028956474044768976e-01,8.822241677840081397e-01,7.529238490795944205e-01,1.138730067262368140e+00
9.027531334715459543e-01,8.293479093888971310e-01,5.122680019917873473e-01,6.252326613467493743e-01
6.306898632888847667e-01,1.114633338200836210e+00,7.282800772173106951e-01,1.309192469113755530e+00
1.268791769205769082e+00,9.148438244050275392e-01,1.191255069317500137e+00,6.909897875427080116e-01
1.426595428326135728e+00,1.110709476572881993e+00,9.033361623311120248e-01,7.476634501730162752e-01
7.473021410930674735e-01,5.907525490544700553e-01,8.480073161167893669e-01,1.210473134491469871e+00
5.428688687034837201e-01,9.271039615488320118e-01,1.241330710335283971e+00,7.651377763748177241e-01
1.043391088429735936e+00,7.485011473444038721e-01,6.579635913024246552e-01,1.096977417810796496e+00
1.195074328666198671e+00,7.545672563179451897e-01,1.496770349450056825e+00,1.177829362244391165e+00
1.158900611399613201e+00,5.841652736486279140e-01,7.912552092666437220e-01,1.274278511516728329e+00
1.362269188355757166e+00,1.423888444038457823e+00,9.996745350837484834e-01,1.213317894293562738e+00
5.714405903018611177e-01,9.055673094621676800e-01,1.046577381930880124e+00,6.876381846560469802e-01
9.568425642231513928e-01,6.646023625698924686e-01,9.742549520551130326e-01,6.052555186869325032e-01
1.360877895416546357e+00,5.067815484547190108e-01,5.420221779008782548e-01,7.178367448630914582e-01
1.285426663584213092e+00,8.379633957512101494e-01,1.024085698910319753e+00,1.226966618223205518e+00
5.604247153721751973e-01,9.379238738749805515e-01,7.897935927086434660e-01,1.440620374718095897e+00
1.073137336406755793e+00,6.719418565578683111e-01,5.141778256907050260e-01,1.072690523763506931e+00
6.158155738824945269e-01,1.025762079491895573e+00,1.078392577801964292e+00,1.126478203891247531e+00
1.454606359257909709e+00,7.890847965138055864e-01,5.771916952420067526e-01,1.463207570777355304e+00
1.157669092954287882e+00,7.294746823200187746e-01,1.496295406828121788e+00,9.827973947750078265e-01
9.059262378035435326e-01,1.339991532833535448e+00,1.404314141289082052e+00,5.518979300080828487e-01
9.836494963019782878e-01,1.439308943321526701e+00,9.536879093087473613e-01,1.423367806219653975e+00
8.420898885123602184e-01,7.353192150376379743e-01,1.457033875578783277e+00,1.094786531959176079e+00
1.092993517349218902e+00,1.022215924239792795e+00,1.348460511484758317e+00,8.843136065040175797e-01
1.368781324210233130e+00,1.230078934094658960e+00,1.457582771074168448e+00,6.311856735155803033e-01
7.439754829142722903e-01,1.068622631009225277e+00,1.264235795815936036e+00,7.217924373844009089e-01
1.492722241717648224e+00,5.756904172629275784e-01,1.193578734874847891e+00,8.784072065810523133e-01
1.488096615907135600e+00,9.308004410910768467e-01,1.208055705452144357e+00,1.398812346663033335e+00
7.169601528027499393e-01,6.950012804848713088e-01,8.454308517448034799e-01,6.388881826404773090e-01
9.802530344729979417e-01,6.694701461327847714e-01,6.220815767743694824e-01,9.607676349887136480e-01
7.885117464273737609e-01,5.002168640279970324e-01,9.571577851290520300e-01,1.184735269469952224e+00
6.373629267417366684e-01,7.689190394157950914e-01,6.503385911485417559e-01,5.219107816513798292e-01
7.839864749315625936e-01,6.225265916999273008e-01,1.445612796053576954e+00,1.352641262722501292e+00
8.825230581030474308e-01,5.700953105005097665e-01,1.479190977409988728e+00,1.052838187491128341e+00
9.090622887495493076e-01,8.108185478705706162e-01,8.517887031441524481e-01,1.432799257887653610e+00
1.077749874455970147e+00,1.361791035528202354e+00,7.157355262041076305e-01,1.001086023529865310e+00
7.400868921162166991e-01,9.972972531028236887e-01,6.364548986775373507e-01,7.008881378240323645e-01
8.379216281846185721e-01,1.026590004538170842e+00,1.153478243105876100e+00,5.531603192801420876e-01
7.186758013340662776e-01,1.258751227162495656e+00,8.863404356542532447e-01,8.067782312592168825e-01
1.019614479309616684e+00,1.469578752506750963e+00,1.411768476944298634e+00,1.320470590195288452e+00
1.411881858770273501e+00,1.452160741187057624e+00,5.126791321649166733e-01,8.196094471118378078e-01
1.460303828341822818e+00,7.380566239486214819e-01,5.867872103145483909e-01,8.379091152378567164e-01
7.930621405163703619e-01,1.186891461520677815e+00,1.213627199306881899e+00,8.139377232829692055e-01
5.770459814423433142e-01,1.314899101290304628e+00,1.085107882777262223e+00,7.349181845783255840e-01
5.741949109853732303e-01,1.455844861036588611e+00,9.274478270116784939e-01,1.319529096061937690e+00
8.805131502734190319e-01,7.863449918149514328e-01,1.413791895207832106e+00,8.117821402826261856e-01
1.179895922611696069e+00,1.043213414032134967e+00,1.073898163607108991e+00,1.032203628424301911e+00
7.767912213605888683e-01,7.788834753541381550e-01,5.351659266070203369e-01,1.287465242351769623e+00
1.264093089287376515e+00,1.184092146681835267e+00,1.195723571605718405e+00,1.449219567574234535e+00
8.549207356214485465e-01,6.365029686678957965e-01,1.288439594620719664e+00,1.392875617979595582e+00
1.187745748357894371e+00,8.218353357677277149e-01,1.366165498267328360e+00,1.159503421656506550e+00
1.189061672170983019e+00,1.079802087371785735e+00,7.349864562178609617e-01,8.861642754941972955e-01
1.350205088304234469e+00,1.213706610757236071e+00,9.760106511294660558e-01,8.457432265024544815e-01
1.301695887696435072e+00,1.071761060674402133e+00,1.182855744047420110e+00,9.221847309498322209e-01
1.052040981392167174e+00,1.426937949711151177e+00,1.457435433464915331e+00,1.197392269187132596e+00
1.138895952966058278e+00,9.337823097202683220e-01,5.242367861370144100e-01,1.294207082241101592e+00
1.175442856345708886e+00,8.427404606157942180e-01,5.384832919922498684e-01,1.018112515861177236e+00
9.618470834679601067e-01,1.296746236228307758e+00,1.342665009703913892e+00,1.281105572058760966e+00
6.186988177889347629e-01,9.986341794141522232e-01,7.097479572331096831e-01,6.221462807951857465e-01
9.950147844281986842e-01,1.329793705491423950e+00,1.246491835069648779e+00,8.104888704956478840e-01
1.148187144629738921e+00,7.905494531782724099e-01,1.417543855705656997e+00,6.325128374975633738e-01
9.950052446115346116e-01,5.679865803473244101e-01,1.002605635076804003e+00,9.034516863964960898e-01
7.637217064198866812e-01,1.003877263670728937e+00,1.473370631448987833e+00,1.074004823859921132e+00
1.087426746035361713e+00,5.461512955425029681e-01,1.380896217646415014e+00,7.620796478015968711e-01
7.976164490183919042e-01,1.416210705826767224e+00,1.264412457845626836e+00,5.888101266207081963e-01
1.121368307026771483e+00,1.490050250541271826e+00,7.757029156099198852e-01,6.644302632926115670e-01
5.469941136952704008e-01,1.484436845643100522e+00,8.040663313003679757e-01,1.262309775132111955e+00
1.219180514844453889e+00,9.457869127993913105e-01,1.245063123724247767e+00,9.165716078711453330e-01
1.320426876216028500e+00,5.373530473440372157e-01,1.319731291514962601e+00,1.105207055824657836e+00
1.031770807579456495e+00,1.095903552643337608e+00,7.382275222492196143e-01,1.091464480098526035e+00
1.180591101861929726e+00,1.279723122178053618e+00,1.413255221696281261e+00,6.131616761539150362e-01
8.048279792460037996e-01,1.480912862455433077e+00,1.180493618901668373e+00,8.040965248246101371e-01
1.130032409996626797e+00,1.282662476651039718e+00,1.228004871889398775e+00,1.083854058476848126e+00
5.987349560323718123e-01,6.602871258343402383e-01,6.294991769795812431e-01,1.236664276373839133e+00
1.177960387591184155e+00,1.145477001210378765e+00,8.593743355152380081e-01,1.191791585653618757e+00
9.508746260692992891e-01,8.268073408316312101e-01,8.702804877430547759e-01,8.386824967868885539e-01
1.123326668128435735e+00,1.145615090965669491e+00,1.403035231925945148e+00,6.440864098433831675e-01
6.921721485647732708e-01,1.102923564504280307e+00,5.822643707344434816e-01,1.143867378941446855e+00
1.068394707592952519e+00,9.721514428441750955e-01,7.961937465488323484e-01,9.346240437719088856e-01
1.498979263944290929e+00,5.692218455031258229e-01,1.425149585197128754e+00,1.211979891453822678e+00
1.160062600489317530e+00,1.413657767672205967e+00,1.362561797402761510e+00,1.316027320337618489e+00
1.303029317362419226e+00,1.309508116790154331e+00,1.067531651276875548e+00,1.319695876209931118e+00
8.437825152235003401e-01,1.065742937262615264e+00,8.071861894115663905e-01,1.144296745678410776e+00
1.383153450895376446e+00,1.277630392532907777e+00,1.424710837239517192e+00,6.583001787699851448e-01
1.339322877321852623e+00,1.219822492607016695e+00,1.319203285111079316e+00,1.107381138001339416e+00
9.854736242608422847e-01,6.086929996313562574e-01,1.006624305640559713e+00,6.788568047873223543e-01
6.922747007071964331e-01,5.962151172454985826e-01,7.905420061949038901e-01,6.391639327046685359e-01
5.309136588927595435e-01,9.898357275631975982e-01,8.473699089051874855e-01,1.128016801688021431e+00
1.058055128581021798e+00,1.060512793844395674e+00,1.225482863187930427e+00,5.859065001154727392e-01
1.078825409384687628e+00,7.565102798714276044e-01,1.287008017153401962e+00,1.158249593920986698e+00
8.877439214627106390e-01,1.297743266096249570e+00,7.310225002022517904e-01,8.142832946039473274e-01
8.097112684852529885e-01,7.052028992913066396e-01,6.126753337333917804e-01,1.183229229786148418e+00
8.113653610171945862e-01,5.267866045364654193e-01,8.053027277227795544e-01,5.626572082325201896e-01
9.461528839765629417e-01,7.725892493379626913e-01,7.291094746124839876e-01,9.239841310424879994e-01
1.127041248859290246e+00,1.194654506191609844e+00,1.322192996243173546e+00,1.328301567880178169e+00
7.913905201779154464e-01,5.436997971681846176e-01,1.179537261925529545e+00,1.236688112113378368e+00
1.311606243305591724e+00,1.196584457809614310e+00,5.737470914037032799e-01,1.407993610256053962e+00
7.139103582923805869e-01,9.489164842340660488e-01,7.249984389286172615e-01,1.226076364780920525e+00
6.505446503785836665e-01,1.224812372862110532e+00,1.453004895944129071e+00,1.041725683945955661e+00
6.625749869778000400e-01,9.059812591294483797e-01,1.054179927292809849e+00,6.191007348676784705e-01
7.057426662984690457e-01,7.383124329879090508e-01,7.830766459682465541e-01,1.170903421779832421e+00
5.021690464803183485e-01,1.214195453203582353e+00,1.003253483855276684e+00,1.428955689221629743e+00
1.275637533166187776e+00,5.884371595434845226e-01,1.215107611073961813e+00,7.515242251088574132e-01
1.497343860775712798e+00,9.182481376448550225e-01,6.069678388883660292e-01,9.930956137017242780e-01
9.517647009243136447e-01,5.656899651900956227e-01,1.397968174887521897e+00,1.127450283940679920e+00
7.814329513952339434e-01,1.139538764122400627e+00,1.133811381075941371e+00,7.851976523769483851e-01
1.012850857883858868e+00,6.041458258387820690e-01,8.423921679774992732e-01,1.334612935650926868e+00
1.287494535035637266e+00,8.730848827239191534e-01,9.407685083101150481e-01,9.507117982573082271e-01
1.299729367414257819e+00,1.301872058089240891e+00,8.818583840512906891e-01,1.453110077971312641e+00
1.310753684478009218e+00,1.435241716954894109e+00,8.950287308952153964e-01,5.946008344844414539e-01
8.659749835624456216e-01,7.268125635981513843e-01,1.134223332055046551e+00,1.494354308479401094e+00
1.043920715350445505e+00,1.462632246498224653e+00,1.468678284584213678e+00,8.903711830118706816e-01
1.209086316838062780e+00,8.265172661640356466e-01,1.388517950946920543e+00,5.966315905670845909e-01
1.289531903483525976e+00,1.437809088946083058e+00,1.148598913066535054e+00,1.080458747273851827e+00
7.299122290840844851e-01,1.265646770727572701e+00,5.329181245180455440e-01,5.196874874127070942e-01
9.794405497169961228e-01,7.584844479502949044e-01,1.436277420944604311e+00,8.017183505501794816e-01
1.481305547024384106e+00,7.930493584403738305e-01,1.273485370285489804e+00,1.109703172380573477e+00
1.429828066063345560e+00,1.052689120734928707e+00,9.001644855251563770e-01,1.201184166926419383e+00
1.099136283327951213e+00,5.753006911947365909e-01,1.243094803315124564e+00,1.355357695710706967e+00
7.854487058674873845e-01,1.059746077309907886e+00,1.215329119204622277e+00,5.723916217326989742e-01
1.102150160288107639e+00,6.674613528274120355e-01,1.491646972248151570e+00,1.129396849597762209e+00
6.171675899625789219e-01,1.247602510016351918e+00,1.339225960160369322e+00,6.528375600667014611e-01
8.299980611329983438e-01,5.911752343751894845e-01,1.047780613676248862e+00,9.160631092164771561e-01
8.338414985100620624e-01,1.355003427566969565e+00,1.319129457086565482e+00,8.791748577590785541e-01
5.794992413869245462e-01,1.236305488386350682e+00,1.020896449546965012e+00,1.257554942562853828e+00
5.812692284191944836e-01,1.169429259299080259e+00,1.379228753568583432e+00,1.411535156320193884e+00
8.152361221981018202e-01,6.861716727482196632e-01,1.477061695230860394e+00,1.444449198200540518e+00
8.363941425980012667e-01,1.476467102859454705e+00,6.502234657959623521e-01,1.036921411643257018e+00
1.187583563862213865e+00,1.241959023976948018e+00,9.461532109748733710e-01,1.459731787047468643e+00
1.369847669256839096e+00,5.440428642215537902e-01,1.335919181915542264e+00,7.326383767093889166e-01
5.708011543921994724e-01,1.016016050981353391e+00,1.154396047215838550e+00,6.893117133072997893e-01
5.700308755252220250e-01,9.382052402718937811e-01,6.825450630216146619e-01,5.828092634047985499e-01
9.485638396070062983e-01,9.859808093450463939e-01,1.290587984506627484e+00,1.194428557418291348e+00
5.101984846974545462e-01,1.075352723652128084e+00,1.490430947648163862e+00,8.885588351748623381e-01
1.048687749751014753e+00,7.610174216471368158e-01,1.433178739471507424e+00,9.247504719958884456e-01
1.340895500207544000e+00,8.071490792267477232e-01,1.364722868568408298e+00,1.194209336657606535e+00
1.486078143019450959e+00,1.105429393341895272e+00,6.823547157286272702e-01,1.344629040119905028e+00
1.291308352275652993e+00,1.201786153115474320e+00,9.258565788552843845e-01,1.117215092966639123e+00
6.554311141881865588e-01,1.279215598374120466e+00,9.189160583019563289e-01,1.449733001322194070e+00
1.403431464703957410e+00,1.013466997285906945e+00,1.278692467759114049e+00,5.063385228641245073e-01
8.112058790938044828e-01,8.808616532830140233e-01,8.599533686602114368e-01,8.079650452217760348e-01
1.229074458615211363e+00,7.274351427264735825e-01,1.365112015241421783e+00,6.186903421606636533e-01
7.544936335880670919e-01,1.163498761663150916e+00,7.156235782460930173e-01,1.002973886909356960e+00
8.453968181552533601e-01,9.414043938099442288e-01,1.450641762372467891e+00,5.706985374935417132e-01
1.406980037175613374e+00,7.633316431784882283e-01,8.786907738577168780e-01,1.446980776308263383e+00
1.363748856642509555e+00,1.343191532770604768e+00,1.102733113118835151e+00,1.111924268886089529e+00
5.222979644569407665e-01,5.501181234088908800e-01,1.391848621555706655e+00,9.021061848774474257e-01
1.131613159692514081e+00,1.009593664988793549e+00,6.533355022484477193e-01,1.234509056902377777e+00
1.403196390929373649e+00,1.237807193578081222e+00,1.152354319471485145e+00,7.722472229670818145e-01
7.181671889381382456e-01,1.428341415991283059e+00,9.988655814101540242e-01,9.897587744474214411e-01
5.453049910273936041e-01,8.756878606718171421e-01,1.444989556346531812e+00,6.218150806539309849e-01
1.448785005146875360e+00,5.440698365767273614e-01,1.077461930845013072e+00,9.199475816249311766e-01
9.180746698168157360e-01,6.860877017477381434e-01,1.318659226063444212e+00,6.086316139127364577e-01
1.283191305992247511e+00,8.850503739627818556e-01,9.978508707970685787e-01,1.084957720476670717e+00
6.975209504111029579e-01,6.526400848023080625e-01,7.978719081759039211e-01,8.441099815760403358e-01
6.801234399082635163e-01,1.218116234836276179e+00,1.353613918927175863e+00,1.150059434673967207e+00
1.070276099537045500e+00,1.367940053404249401e+00,8.730787854907644530e-01,1.116750272701120483e+00
7.202498784806565801e-01,7.759442075690005103e-01,8.253498926744798903e-01,5.707373718844548360e-01
6.051333382732947408e-01,1.153821562324615524e+00,9.320893517301495068e-01,9.253905697075223147e-01
1.008190141357788505e+00,1.276371909105950220e+00,5.873877766164113945e-01,1.042162940097668411e+00
6.078188766894033757e-01,6.811479863424753090e-01,1.021420024883078703e+00,8.619540573442898701e-01
1.171440352352570713e+00,7.023012555652612399e-01,1.495837815944954796e+00,5.978846274070105382e-01
1.225550771897045088e+00,1.023431472505936135e+00,1.208798479736822307e+00,1.096555417214962080e+00
9.950660278934020386e-01,1.470431795623241111e+00,6.628951354577442556e-01,1.370215528941667316e+00
1.174379274145838981e+00,6.339870058492910188e-01,7.277047414257717950e-01,1.391005089487311164e+00
6.926374158948140902e-01,6.161400398645818788e-01,5.033294708556378394e-01,8.294487716621410378e-01
8.612231449862557398e-01,6.597963282461249968e-01,1.143885221870776903e+00,8.365668447211542791e-01
1.357654596702113192e+00,1.347270752017085682e+00,1.157582800328720740e+00,5.543627701818645281e-01
1.129207901422341287e+00,1.038860098198373549e+00,8.704539433135138893e-01,1.392752040157324567e+00
1.030098071957114225e+00,9.366666981544258253e-01,1.441866904197306898e+00,8.859645777493182495e-01
1.415136588326010525e+00,1.034936849141166126e+00,1.288469854843839801e+00,5.734625742570793605e-01
1.244802343340975614e+00,7.287555900804948417e-01,5.558696594224278309e-01,1.450789006179287188e+00
6.439485984716452061e-01,5.542187387163769463e-01,8.325427524705436566e-01,1.084138046218513285e+00
6.336495255619203348e-01,1.457584670640659663e+00,1.451591458820931990e+00,5.000729752376742443e-01
5.324807065557983776e-01,1.377349276673817347e+00,1.022848564617071521e+00,1.139277845487634888e+00
5.377731327244523740e-01,1.217735040872679253e+00,5.395921265171171877e-01,5.047735105147723722e-01
