1.267111871835916004e+00,1.446178416346700413e+00,5.401038697258534471e-01
7.012593169841488949e-01,1.308442718756886780e+00,8.790130117850485370e-01
1.040261295925487994e+00,1.148018034331229842e+00,1.382661073397503548e+00
1.107672946381947021e+00,6.199840188309638789e-01,1.116434815664515856e+00
1.010651585163228949e+00,7.466642551287017149e-01,6.898678663963264679e-01
1.327295821481221161e+00,9.850447945381513026e-01,6.480690695631089460e-01
5.996200848022252838e-01,1.130894915701035952e+00,1.002788030276639653e+00
8.314503458679824988e-01,1.462260478002603392e+00,5.575320806180927846e-01
1.488802411185477181e+00,1.206426488986303891e+00,5.989468792167349509e-01
1.279309380162060528e+00,7.643157221151738456e-01,3.509503417835384553e-01
6.639262508767013182e-01,5.728672434859489737e-01,7.930606677521828685e-01
1.193498456303216937e+00,1.451456245736297168e+00,8.244247165982114822e-01
1.227637925157977428e+00,1.042935240940053632e+00,1.326588399234529314e+00
1.331302924451621461e+00,1.451754729286971468e+00,1.881797752298138393e+00
1.255575477406627005e+00,7.970390907792724855e-01,5.929233160238920330e-01
9.727278936573064971e-01,6.356760738757077922e-01,4.082357553419176388e-01
1.189799209776712274e+00,8.259160999532562109e-01,6.657419964387775169e-01
6.359389499487859698e-01,1.420611354343944921e+00,1.382797368158273255e+00
8.354593163764755248e-01,1.383875245813912525e+00,1.124885239302173767e+00
6.798434160863995324e-01,1.486387642441764800e+00,1.594479557766826927e+00
9.557209081662152439e-01,9.304373368553555679e-01,1.454473226340831760e+00
1.310959053856312506e+00,1.089276700360334971e+00,1.339458294546609141e+00
1.149902919219652375e+00,6.123562949084074836e-01,1.024889608351100767e+00
8.898368633925269888e-01,1.251864256438919298e+00,1.195162694920551161e+00
1.320883839315852182e+00,1.430635257297741436e+00,8.229690346551959967e-01
5.206238596650480943e-01,1.178162031564133461e+00,1.126153434640906115e+00
9.090132527491813219e-01,1.281167875195300176e+00,1.188031634859197716e+00
7.833033940208198320e-01,7.207374783581262934e-01,9.615867154057846644e-01
1.331763318266799168e+00,1.419825920844800082e+00,1.578431264567423664e+00
5.656004709894046911e-01,1.228386848558078004e+00,1.246427238000066273e+00
1.324792719550723419e+00,1.417978660228515375e+00,1.521215988246156225e+00
1.321372280619869999e+00,6.320364857326298269e-01,1.038548084418138950e+00
1.242210606106791904e+00,1.497122473613499372e+00,5.679561646485274951e-01
6.315747798937605406e-01,8.365808403578111063e-01,5.292944935629544378e-01
9.221433585978457970e-01,6.996184297156229359e-01,3.470718714294128149e-01
1.137277496643331887e+00,9.580204225339246094e-01,1.181616259105260802e+00
1.159291936809591750e+00,1.201191847829839565e+00,9.726734002726542538e-01
1.288722740788933230e+00,1.156112450666094471e+00,5.259909476005830697e-01
5.690852214012063204e-01,1.378511367166994406e+00,7.042994015841247402e-01
5.342299449136944656e-01,1.067884360433827506e+00,2.650410484336412686e+00
1.154216909965289917e+00,9.122306670044328936e-01,9.920192351374876871e-01
1.481945785445494934e+00,1.442357843303952336e+00,9.329773724596868156e-01
1.086499360035924955e+00,7.337189508419640349e-01,5.980065470303475017e-01
1.071212574259317485e+00,1.448842856984099869e+00,7.017466549079578453e-01
6.150464303461550264e-01,1.058031005677512626e+00,5.739687347424484720e-01
9.508072794859262489e-01,1.099223402827500085e+00,9.992479639476241626e-01
1.103669743001976400e+00,9.714454848908991025e-01,5.597737298018933272e-01
1.309943424553936087e+00,1.157266237695181665e+00,6.162587144865664390e-01
1.203965933460673821e+00,1.124386101634894608e+00,1.203931407821729138e+00
1.022887700974446368e+00,8.395902306148863570e-01,5.827915556960756582e-01
5.131365712840783022e-01,9.862085160337967782e-01,8.104818659146422188e-01
9.351108247636894522e-01,6.839742432090747393e-01,7.340073149770631744e-01
5.984052892449538419e-01,1.470772584063929411e+00,1.495220340144500781e+00
8.840259611577209187e-01,1.299948328426308031e+00,2.178570864716714794e+00
5.630402171079630369e-01,1.198439695267478289e+00,1.238474585288544372e+00
7.073101741310662272e-01,1.025721236788201374e+00,1.478001934928893313e+00
5.177739362596240902e-01,8.000211185844047224e-01,8.990254717745898017e-01
6.558385642337685173e-01,9.872948409651998158e-01,1.865143409008586550e+00
1.385628441965557123e+00,5.802142568225278074e-01,4.236220867634249987e-01
9.689281171308770091e-01,1.188846756994757392e+00,6.140820151742292232e-01
1.085836357393244800e+00,6.973559006240616087e-01,9.064268061428309986e-01
1.372773991875643418e+00,9.626175614483359899e-01,6.406932668128747510e-01
7.012196406311974606e-01,5.981833790602003598e-01,7.606741968669996634e-01
1.040887425365752961e+00,8.036008160412346779e-01,9.214226299157753930e-01
9.389701164117286725e-01,1.213515508916735319e+00,1.323033589942411714e+00
6.558594180409228480e-01,1.122700628384848631e+00,1.596530795232791178e+00
1.040161821973890177e+00,8.848449363237469445e-01,1.232652037056819250e+00
7.963971772856038855e-01,1.212332071271364775e+00,8.100860630994788369e-01
8.301971995311702157e-01,6.701831821856139015e-01,9.636244447856467943e-01
7.586962042181938370e-01,1.370986296107588487e+00,1.784242270932624219e+00
5.839893353016243349e-01,1.186184196494633358e+00,1.353521154030529416e+00
9.613612896737926405e-01,1.183465522971844486e+00,7.996637043480386842e-01
1.399810019092286417e+00,8.184188477672121875e-01,4.626743794375071106e-01
6.575930409517932729e-01,1.452473688729415624e+00,9.546066268106466746e-01
6.303328433142487697e-01,1.339732131067515652e+00,6.032695903225869793e-01
1.479809363428236324e+00,1.198881221077663373e+00,5.237271972901151873e-01
5.944797925676187367e-01,8.905900779489285268e-01,1.762415960583464392e+00
6.585061683124496801e-01,1.325880598100096730e+00,7.542192206885020012e-01
1.186395468479102711e+00,1.333309969025280761e+00,1.315488210064948316e+00
5.537461448270686315e-01,9.299781887674514191e-01,5.082249746150350189e-01
9.287224297536766926e-01,6.999546637545837058e-01,8.288272397597901131e-01
7.589055007425774546e-01,9.840612953615595071e-01,5.957696874906019957e-01
9.325152444169325650e-01,9.287085064357792907e-01,1.112863997106828595e+00
6.605712446121638770e-01,7.774657263588704570e-01,1.938172584180624991e+00
8.550711319321109283e-01,9.814185695774721996e-01,8.796415514713982198e-01
1.048546461014456810e+00,9.623572128942901038e-01,1.267057471327000640e+00
6.709012355101912073e-01,5.630236652763396243e-01,3.867793202564029365e-01
1.472097798258534818e+00,1.291211374761454866e+00,1.010380715307035437e+00
1.218533346465396683e+00,1.438170127762548489e+00,6.992677621428897705e-01
8.411038575652205473e-01,6.777902635724707414e-01,5.573726308524887818e-01
1.236992632894929889e+00,6.127138629747310716e-01,5.687463732741611100e-01
5.226767418809290522e-01,9.195801830178967906e-01,1.373030616945567051e+00
1.392535165170922795e+00,5.676507909950438968e-01,7.950003112648996728e-01
1.014200488163592873e+00,8.487331608500653379e-01,1.092503370130619933e+00
6.934432431254409224e-01,1.203265410915566491e+00,9.248325534802323000e-01
5.322589181036656569e-01,1.388860565733386565e+00,9.486227792351914490e-01
6.852850013999590706e-01,1.444884203974182935e+00,7.861521275598511993e-01
9.198324338264329825e-01,6.375926470463870732e-01,1.466798298346268625e+00
9.475267670972761236e-01,1.323065669328619798e+00,1.989149290167417705e+00
1.222313261221262826e+00,1.482316445329160626e+00,8.617580027092800465e-01
1.430196306270445916e+00,1.006967998635486472e+00,9.640602388945136436e-01
9.462335870283103967e-01,9.909101321257762773e-01,1.422111621243450807e+00
1.189180609040286996e+00,8.416433800134859311e-01,5.432512135707480150e-01
8.423849029435390712e-01,5.031124984239977449e-01,9.403434073126284432e-01
1.233013561692535731e+00,8.894207495356013515e-01,6.098496561064563615e-01
8.029102331927976399e-01,7.297560504859841313e-01,5.223638122200093825e-01
8.258399433154696156e-01,9.926425771162957767e-01,2.238206610049934930e+00
8.695292596025806509e-01,1.079384095678812550e+00,6.613322919752813167e-01
7.882642916075563999e-01,1.487244017465706447e+00,5.085201117817652605e-01
1.053704450146779603e+00,8.639150285970198517e-01,3.611728466411235350e-01
7.165756308290651688e-01,6.313659468882018011e-01,1.189665948141818808e+00
1.147260381745659696e+00,1.109168288636436461e+00,1.641449332642431980e+00
9.916870067855441118e-01,7.786878054254617876e-01,2.033086186934881745e+00
1.143881542888655289e+00,1.080024106497887715e+00,2.461816636524961854e+00
6.711530884922632945e-01,8.076377012449779125e-01,1.580553068297156027e+00
1.008976662219704057e+00,1.206906651621590498e+00,1.285192617377681756e+00
9.089540493888235151e-01,1.362558247983087334e+00,1.209174844076790434e+00
1.298391126422387076e+00,8.197109968135867231e-01,7.235930089890937333e-01
8.461945918312457904e-01,8.312482048459461925e-01,1.037475389619065158e+00
7.906200691682865322e-01,9.962076722688321118e-01,1.749245761933889920e+00
5.266753565695674322e-01,9.884856097795001739e-01,8.378320238170519074e-01
9.230954994202890118e-01,9.900832814446252073e-01,1.259925405512287933e+00
9.564301642583117324e-01,5.045375536438791997e-01,1.718430683450045571e+00
1.038650252681559305e+00,7.542690264457680982e-01,5.207328482921425028e-01
1.471724156453981802e+00,1.382923685407012382e+00,6.598800531879953635e-01
1.401230413872078362e+00,7.520109379602208932e-01,1.477283502483823785e+00
1.216798792502028270e+00,8.089864698043627289e-01,4.207242166707431674e-01
1.296526603942177669e+00,1.007455947651467065e+00,1.305456527288123114e+00
1.390802737879796691e+00,6.387378166768606924e-01,1.427505991993266443e+00
1.284737275594429740e+00,1.263418504682576105e+00,6.684233335868290382e-01
1.392849954067781670e+00,1.162019942102138437e+00,5.938015041128729132e-01
1.075394923198310870e+00,1.378282659213471817e+00,1.070697220751238410e+00
9.979690354349918247e-01,1.401129827244143478e+00,6.692228984698016525e-01
1.377974830368949410e+00,5.839941450294338088e-01,6.335013258189520213e-01
8.956496103431470512e-01,1.167398191035891264e+00,5.120645589466741310e-01
1.493948188406191591e+00,1.270080963328915180e+00,1.225650191686700419e+00
6.867786312310768526e-01,6.944417359238650445e-01,5.808249985687318206e-01
1.099239900214832755e+00,5.445659451784722327e-01,1.113088727719917959e+00
1.442057051582684046e+00,1.388203181922615492e+00,5.122407297154680794e-01
1.361443805698633103e+00,1.473035878444236335e+00,1.402738644337822027e+00
6.208913160525166841e-01,9.347623661431173625e-01,9.882765212417348177e-01
5.730330763397609717e-01,1.007704278590745295e+00,1.398816051318036990e+00
7.970102216992580590e-01,1.202628556293820816e+00,1.406778073569027621e+00
1.150303183063550616e+00,8.181544295557072743e-01,1.544015781304598933e+00
8.602746702062713524e-01,5.299829362539130173e-01,1.611249975931746459e+00
1.450240303103292439e+00,1.340370425426613554e+00,5.776945768898373856e-01
8.321982764761167717e-01,1.050347280285309104e+00,5.355503990486617516e-01
1.241563652716288102e+00,1.457436392312404960e+00,9.354693047233355596e-01
1.343855187144984864e+00,1.093498055384363399e+00,1.187393046505705874e+00
6.165090533621705449e-01,1.417856889868092551e+00,9.553530719858703835e-01
1.090912729666623004e+00,7.647534638094651838e-01,9.221901054065846370e-01
1.308518162428720544e+00,5.762152398813805698e-01,1.482491062992848052e+00
6.448778771081509209e-01,1.016490032887356065e+00,1.291953450843063900e+00
9.220482502202487218e-01,7.826852847532780322e-01,8.638956875244332423e-01
1.418985302304028195e+00,5.830838649639588089e-01,1.588419850036160819e+00
1.338483203820322709e+00,1.225669225861441447e+00,1.905222469729976664e+00
1.356580364200616895e+00,7.083111852416508203e-01,5.655452459301989476e-01
8.752671308186725785e-01,6.450892572724437057e-01,8.779483752697994081e-01
8.720160043027596064e-01,1.316751721458241153e+00,5.981132015005994340e-01
5.678252476864883436e-01,1.231148030408816485e+00,2.121320328585571069e+00
1.325032617750856456e+00,1.116816885733511011e+00,1.063091379835404027e+00
1.246344975183166781e+00,1.489144959554748127e+00,8.587390061328471491e-01
1.477204002828737206e+00,1.150879114251599500e+00,1.260215170546719055e+00
9.386119688006310247e-01,1.413728794979951298e+00,8.370668523663212790e-01
5.839358981243295554e-01,6.164605263140848779e-01,6.830109738295112587e-01
7.422396108845040752e-01,1.189099545959352300e+00,1.158612454974259798e+00
1.172731103360370453e+00,1.328618347389067367e+00,1.367811751520609187e+00
1.142551031014235052e+00,1.227345284790732460e+00,4.768923619457702823e-01
7.153034008485776862e-01,1.058805001537567847e+00,1.710553049320548080e+00
5.777381658426220534e-01,9.366840373988719604e-01,7.584719704359331738e-01
1.056440425973815600e+00,9.881014764386623073e-01,1.714577233857923710e+00
7.175974873912208674e-01,5.934556483137580774e-01,1.202329909028019284e+00
1.325656691222411254e+00,1.186665717857489755e+00,1.001855920863740979e+00
1.162121922297312482e+00,8.233254738793563954e-01,8.277305570067997609e-01
7.498664563649595216e-01,1.426401360199228918e+00,6.351981711438448031e-01
1.240156044825366344e+00,1.118019863963237270e+00,1.151388181146095979e+00
8.487696211693619430e-01,1.451917670166668950e+00,5.923907919851109094e-01
8.508962592131165126e-01,6.779814071203743575e-01,7.160574363637840500e-01
8.860656122203632856e-01,1.338638130343890786e+00,6.668964019986619585e-01
7.596119168978796576e-01,1.250594080050669632e+00,1.052210066816174905e+00
1.377840665052134872e+00,6.585937468215877777e-01,9.636753169683962561e-01
1.269351239516904872e+00,1.489968693941116085e+00,1.015612040424950901e+00
5.278300256076080554e-01,1.264648277487557593e+00,1.408394217784340929e+00
1.465124309535415392e+00,1.164851220843575730e+00,9.206282002413050947e-01
6.103420149145284412e-01,9.458870894253155193e-01,1.770361023144427559e+00
1.255877935744281304e+00,5.135248340401271649e-01,9.159211676825305126e-01
6.904499432200175146e-01,7.723722830339607714e-01,6.384729948200265071e-01
8.329444042342972754e-01,7.205711387382387478e-01,9.787283299927628244e-01
1.472803558186482009e+00,9.351498187336837464e-01,1.531362705455927786e+00
6.445364052697556412e-01,8.734350149445865297e-01,1.820209882161572645e+00
8.167673944754462179e-01,7.709742340799792260e-01,1.955560389888741035e+00
5.404878989197934303e-01,1.133766350779102705e+00,6.394061995653316233e-01
6.926047114326236986e-01,1.093305573372802098e+00,9.044927349129370242e-01
5.634174447922486451e-01,1.153312622428467105e+00,1.259014149244539471e+00
7.032716936041795153e-01,5.598065956886552064e-01,9.455576470588396010e-01
1.240129749492137057e+00,7.449417866125632726e-01,1.168508356694728967e+00
1.494105972055525644e+00,1.361824465760417269e+00,1.404869755986257074e+00
1.486223382201619980e+00,9.025818210401018726e-01,9.796485353628935355e-01
1.244642825913206963e+00,1.304072880384287370e+00,1.510050516561120659e+00
6.321700628724091775e-01,1.434531920306351571e+00,6.404672818689151059e-01
1.288951179820714943e+00,7.219094371545116129e-01,9.215640750952643900e-01
1.288473018825018190e+00,1.264467476971326665e+00,1.065311160922184142e+00
8.002788138929305406e-01,1.351181259474621310e+00,8.304912028376897348e-01
1.053373495984438080e+00,1.073043580576316103e+00,8.729428500497042887e-01
1.205165370222956556e+00,9.137375157316071084e-01,1.268944997415878628e+00
1.483970619922250656e+00,6.043619087415673663e-01,1.471522848055444310e+00
1.068941112793179604e+00,1.171863213619744215e+00,9.301134217705995244e-01
6.272418922927333051e-01,9.080065551746783203e-01,1.029797944548219935e+00
8.052595414071520574e-01,1.240759583325604876e+00,1.008725976043262307e+00
1.034672498825984777e+00,1.241603726335144708e+00,1.568447503260208098e+00
5.062259678948377584e-01,1.427561891440533248e+00,1.320598962371315688e+00
1.248113624527976917e+00,9.416231815314474174e-01,8.752679932028217813e-01
8.036403905073958853e-01,5.511547877670546214e-01,4.492470955448661929e-01
5.590033736278161580e-01,8.278611975228883368e-01,6.689978189855894097e-01
1.179954126853070662e+00,6.806246394529454902e-01,1.873885974081214156e+00
1.119133947761326464e+00,1.416521477597384671e+00,2.054847632267466917e+00
8.097656921077118763e-01,6.259817400802817344e-01,1.925228245427299312e+00
1.084471164334068316e+00,5.552613457854409518e-01,1.136794367176077181e+00
1.260275133716525664e+00,8.725452715293938732e-01,9.748444824996138625e-01
1.338066689886713956e+00,9.139484699152825575e-01,7.537596102534546150e-01
1.338992248329428314e+00,8.391804951208118313e-01,1.341459501799164622e+00
1.382560918257931482e+00,5.772056806612189117e-01,4.908221522358428013e-01
1.073270923468988336e+00,1.487268253362612480e+00,1.941418847934111458e+00
1.397732336478672455e+00,1.074871636863289570e+00,4.310592647230957475e-01
7.808792546777220123e-01,5.822278864223370265e-01,2.670066171736575455e+00
8.953970472846906059e-01,1.119489292345816622e+00,4.574713900972858238e-01
7.452671022295733749e-01,6.461817087897935297e-01,4.688750478162761470e-01
6.037924893132701198e-01,1.360847850890228194e+00,5.092133098793536483e-01
1.432227929410450074e+00,1.354946455927046323e+00,1.087240225860538700e+00
1.243480847460562533e+00,7.994886391553293059e-01,1.663416643292161101e+00
1.176804620684266833e+00,1.378190128933077574e+00,1.791901303570391013e+00
1.238126213618407245e+00,6.901118569221019738e-01,7.224863092290516597e-01
7.089106177419718380e-01,7.336842953240237941e-01,1.238566981753351559e+00
1.013404644389956477e+00,5.356587921408755282e-01,1.059939802120288821e+00
1.433438476494275804e+00,1.409993330666388545e+00,7.220131057941622243e-01
9.693676866573061046e-01,1.433932305160040777e+00,8.746128322842627867e-01
8.853924987115424639e-01,5.400008999111794994e-01,1.784931041956980380e+00
5.071021721840685004e-01,1.059828577529270177e+00,1.162546328946589602e+00
1.345619469613103192e+00,9.442560373224849757e-01,7.924473837176653213e-01
7.595019782451530865e-01,1.081620170404483661e+00,1.187661777581890954e+00
1.435937108691560216e+00,9.021904408728999014e-01,8.553203485296728692e-01
1.311595288399618919e+00,5.066947628555762417e-01,1.108466221000842467e+00
8.143794410849494181e-01,1.430674153850877151e+00,5.584124425440062378e-01
1.348790608608524844e+00,1.327978606181935861e+00,9.413288551966731976e-01
9.839235050710868347e-01,1.052409004723175556e+00,8.703437962482022394e-01
6.426588168504908660e-01,6.547828242642025343e-01,1.139514258210790443e+00
6.225809977386435046e-01,9.037250944058544677e-01,5.317777063710442675e-01
5.129539701327553436e-01,1.238855576998086683e+00,1.403943931234510778e+00
6.171290428354743174e-01,5.588684359800770718e-01,1.055672865750137301e+00
1.218479543160467138e+00,5.160935287327089727e-01,1.074961318434368929e+00
7.869161486927017668e-01,1.377925713484976500e+00,5.267024108612387012e-01
1.006035708366955550e+00,1.415767059620925528e+00,1.206985924667982824e+00
5.820331029426683012e-01,1.094631182723477814e+00,1.355475163971345154e+00
1.156376437814478519e+00,9.675680314558160466e-01,1.516768075759835410e+00
9.323358759338444823e-01,1.011591364569954354e+00,9.049728499311824326e-01
1.190837000629048070e+00,1.463323612547289931e+00,9.618744567732678830e-01
1.378386309483922822e+00,1.167370915565331346e+00,1.980097752403994438e+00
1.451386512638829895e+00,6.654435007446483086e-01,6.595097675391631276e-01
9.847223946736510802e-01,1.262447796488218588e+00,5.115768892602831075e-01
7.013241813391954960e-01,5.363384146407873532e-01,6.024706917162749864e-01
1.123597642075448322e+00,1.391147873343475005e+00,1.240264619832245341e+00
7.430582780598717907e-01,8.679960085124998059e-01,1.008660290101093482e+00
7.444384695311060396e-01,1.032176359222471973e+00,1.355324316315650979e+00
7.475115541222363547e-01,8.665072280528974824e-01,1.328349409132614678e+00
1.115268797954468649e+00,5.605528029911130972e-01,1.122245671648498755e+00
6.050827770765658808e-01,6.992176026097051134e-01,9.586096662398223556e-01
8.988991425040400163e-01,1.203695354628426140e+00,8.361787800113524849e-01
7.865723330724457840e-01,7.765565805019981616e-01,3.796467980195735725e-01
8.202995650210079814e-01,5.113271626643299816e-01,9.193077176941276685e-01
1.295790983830937604e+00,1.076911907674579005e+00,1.032300928970090625e+00
5.616892353241542679e-01,1.004642271509157858e+00,1.409855359824848664e+00
1.269626574677341857e+00,5.077762041019281414e-01,6.633329580555621385e-01
9.733771378130283702e-01,6.427429307649524803e-01,9.655218256430009305e-01
5.680959348237465401e-01,1.001915481506758798e+00,3.987470300735457829e-01
1.483858898227399692e+00,7.189037975613035147e-01,1.069907218477872624e+00
5.351679752334325135e-01,1.007867034747856660e+00,1.012232952679764653e+00
1.456862968561578375e+00,5.860197824741042449e-01,9.199819698023066206e-01
1.100372886788636650e+00,6.099733728778101716e-01,7.449184218776602195e-01
1.435989769915510639e+00,1.104649874222318973e+00,8.600026496228618811e-01
5.731469625908534038e-01,1.139307103873189675e+00,6.763211511008029309e-01
9.094979876931065244e-01,1.144138286283116646e+00,9.279718109900060297e-01
5.673856760143782818e-01,9.950241434987938671e-01,2.381546214946681506e+00
7.478528894899949542e-01,1.350237832783079961e+00,5.996634312192880012e-01
1.231017063151435664e+00,1.041224962283701316e+00,1.455204186055057525e+00
1.405671074545688848e+00,8.212552381776576649e-01,2.382620490285334292e+00
1.328165727240075755e+00,7.107669887837290146e-01,1.571998382778448500e+00
1.359799831939892290e+00,1.497909530605814110e+00,1.716488594119529809e+00
8.263464648821972069e-01,9.937589519564595797e-01,1.044112370835537096e+00
1.021973507810152615e+00,8.874787846139140512e-01,1.106464483772046314e+00
1.184607614168250223e+00,7.271669574388318624e-01,5.356606856596494159e-01
9.517067645664235576e-01,1.325497833672915959e+00,4.987001209065255458e-01
6.187701733975149443e-01,1.277282910095148383e+00,6.838896641710219271e-01
9.443192114322501718e-01,5.543603544662121241e-01,6.584535115252649895e-01
5.833294129516355397e-01,1.116295321377521077e+00,1.147499277008049434e+00
5.682383326631242904e-01,1.414243764891798483e+00,1.117378971744578564e+00
1.299970045864062174e+00,1.397446565051752909e+00,1.542958190324496659e+00
8.169913022310232309e-01,7.835898458596992633e-01,1.252367585073180800e+00
8.922782670433053731e-01,1.383196467285049192e+00,1.071413435415474069e+00
1.440795159623511568e+00,6.528462751597081670e-01,7.181870299274634162e-01
1.248308032604786622e+00,9.518087852893385437e-01,6.626112925638720785e-01
1.294946260541598893e+00,5.355048542256997113e-01,8.672431893270751146e-01
9.385503475238623494e-01,7.399212427371876233e-01,1.011633819641972298e+00
9.544619369371987183e-01,9.862734063616458435e-01,1.056207074689315739e+00
5.461638351147348747e-01,1.461229078596701036e+00,9.686537127650723944e-01
1.365789708271252678e+00,5.305537083375532204e-01,7.489898070265198493e-01
7.453887715003764125e-01,5.758630051212734191e-01,1.643558869392876431e+00
1.238394579307180887e+00,9.903541999367573290e-01,1.715361923456426796e+00
1.400073130421503276e+00,1.009588220721819196e+00,3.546062036467666490e-01
1.298627608774510112e+00,1.259697248041609985e+00,7.241206880600346008e-01
1.278610311274853251e+00,7.140174457678913900e-01,1.258471710447310210e+00
1.231729724329250431e+00,1.123931985773208186e+00,1.170054796548559928e+00
9.464749372248086878e-01,6.269158703176791470e-01,4.268955730954093752e-01
5.248348213487660230e-01,1.263678829622300936e+00,1.357382455888233475e+00
1.189668060049339893e+00,6.962709664738662152e-01,1.529817719791881858e+00
5.138181123533711592e-01,1.111464904350667693e+00,1.166751565208333119e+00
8.930431327049008772e-01,6.036798004328725042e-01,4.591201864255309850e-01
5.941355058837812786e-01,1.145421479709543000e+00,8.899007046088667217e-01
1.287769743784864751e+00,5.997051200383706204e-01,1.230808387812382332e+00
8.851888279759446698e-01,9.278637307714766580e-01,7.990660569330901852e-01
7.335275214005197997e-01,7.496873428418046048e-01,8.340559529428639429e-01
9.354473555470197432e-01,8.191859938245006356e-01,8.324114527144932385e-01
